"pk","bibref","Var1","Relation","Var2","Cor","Process","Topic","Stage","Type","Subtype","Confirmed","Notes"
"2061058667","abels2018speech","739256948",">","765601210","none",NA,NA,"none","hypothesis","","yes","more tourists visit some of the camps bringing money to pay for tour guides and souvenirs. These changes impact the Hadzas' lifestyle, and consequently may also influence the language socialization of their infants."
"3668795791","abels2018speech","739256948",">","260204596","none",NA,NA,"none","hypothesis","","no","more tourists visit some of the camps bringing money to pay for tour guides and souvenirs. These changes impact the Hadzas' lifestyle, and consequently may also influence the language socialization of their infants."
"1846118954","abels2018speech","739256948",">","608609148","none",NA,NA,"none","hypothesis","","yes","more tourists visit some of the camps bringing money to pay for tour guides and souvenirs. These changes impact the Hadzas' lifestyle, and consequently may also influence the language socialization of their infants."
"4168367099","abels2018speech","739256948",">","3503820829","none",NA,NA,"none","hypothesis","","yes","more tourists visit some of the camps bringing money to pay for tour guides and souvenirs. These changes impact the Hadzas' lifestyle, and consequently may also influence the language socialization of their infants."
"2235460998","abels2018speech","765601210",">","4050887025","none",NA,NA,"none","statistical","","","Furthermore, the low amount of assertives or requests for information indicates that the fostering of cognitive skills is not considered crucial, although this does not suggest that hunter-gatherers have no teaching strategies as is sometimes suggested (cf. Hewlett & Roulette, 2016)."
"1152217096","abels2018speech","1758300889",">","4050887025","none",NA,NA,"none","statistical","","","Furthermore, the low amount of assertives or requests for information indicates that the fostering of cognitive skills is not considered crucial, although this does not suggest that hunter-gatherers have no teaching strategies as is sometimes suggested (cf. Hewlett & Roulette, 2016)."
"2814104420","abels2018speech","260204596",">","4050887025","none",NA,NA,"none","statistical","","","Furthermore, the low amount of assertives or requests for information indicates that the fostering of cognitive skills is not considered crucial, although this does not suggest that hunter-gatherers have no teaching strategies as is sometimes suggested (cf. Hewlett & Roulette, 2016)."
"322853697","abels2018speech","3718506622",">","1092082758","none",NA,NA,"none","hypothesis","","",""
"697274131","abels2018speech","4202478006",">","3269298170","none",NA,NA,"none","hypothesis","","","For example more tourists visit some of the camps bringing money to pay for tour guides and souvenirs. These changes impact the Hadzas' lifestyle, and consequently may also influence the language socialization of their infants."
"2757889403","abels2018speech","739256948",">","3269298170","none",NA,NA,"none","hypothesis","","","For example more tourists visit some of the camps bringing money to pay for tour guides and souvenirs. These changes impact the Hadzas' lifestyle, and consequently may also influence the language socialization of their infants."
"1267985820","abels2018speech","3503820829",">","2921059985","none",NA,NA,"none","statistical","","","The relatively high frequency of vocatives suggests an early fostering of relatedness (Biber et al., 1999)"
"1374421264","abels2018speech","608609148",">","3314565730","none",NA,NA,"none","statistical","","","�Western� societies foster cognitive skills (e.g., language), but in many sub-Sahara African, rural societies (communal) action autonomy is considered more important (Keller, 2011)."
"1804219454","abels2018speech","3503820829",">","1482432177","none",NA,NA,"none","statistical","","","The relatively high frequency of vocatives suggests an early fostering of relatedness (Biber et al., 1999), which may indicate a crucial role of ... assuring infants of caregivers� presence (Falk, 2004) during the early language evolution. "
"3462914057","abels2018speech","3503820829",">","4197619215","none",NA,NA,"none","statistical","","","The relatively high frequency of vocatives suggests an early fostering of relatedness (Biber et al., 1999), which may indicate a crucial role of communicating relations between people (Fitch, 2004)"
"1439107068","baechler2018absolute","1188703056",">","1607522636",NA,NA,"complexity; inflection","language change","qualitative","","yes","The Author researches diachronically how the complexity of noun morphology varies in different Germanic varieties. The non-standard varieties show some complexification, standard simplification. More detailed analysis compared to Baechler (2015)."
"1875818203","demille2018worldwide","1894285072","~","1577079810","pos",NA,"phonetics; genetics","none","statistical","",NA,"To examine the relationships between components of the phonological processing system and READ1, we regressed the number of consonants and vowels from 43 populations (SI Appendix, Table S3) onto the frequencies of READ1 allele groups RU1-1, RU1-2, and the 2.4-kb microdeletion (Fig. 3). This showed that consonants correlate with RU1-1 frequency (ρ = 0.45, P = 0.002)"
"1386895967","demille2018worldwide","1894285072","/>","2302538404","none",NA,"phonetics; genetics","none","statistical","",NA,"To examine the relationships between components of the phonological processing system and READ1, we regressed the number of consonants and vowels from 43 populations (SI Appendix, Table S3) onto the frequencies of READ1 allele groups RU1-1, RU1-2, and the 2.4-kb microdeletion (Fig. 3). This showed that consonants correlate with RU1-1 frequency (ρ = 0.45, P = 0.002), but vowels do not (ρ = −0.09, P = 0.58)."
"3216745860","demille2018worldwide","223649458","~","2608541083","none",NA,"genetics","none","review","",NA,"Both READ1 and DCDC2 have been associated with reading disability and specific language impairment as well as normal variation in reading performance and phonological processing in studies of children whose primary language is English, Italian, German, Mandarin, or Cantonese"
"122958255","demille2018worldwide","3235689533","~","2608541083","none",NA,"genetics","none","review","",NA,"Both READ1 and DCDC2 have been associated with reading disability and specific language impairment as well as normal variation in reading performance and phonological processing in studies of children whose primary language is English, Italian, German, Mandarin, or Cantonese"
"1370966222","demille2018worldwide","223649458","~","1644434466","none",NA,"genetics","none","review","",NA,"Both READ1 and DCDC2 have been associated with reading disability and specific language impairment as well as normal variation in reading performance and phonological processing in studies of children whose primary language is English, Italian, German, Mandarin, or Cantonese"
"225072949","demille2018worldwide","3235689533","~","1644434466","none",NA,"genetics","none","review","",NA,"Both READ1 and DCDC2 have been associated with reading disability and specific language impairment as well as normal variation in reading performance and phonological processing in studies of children whose primary language is English, Italian, German, Mandarin, or Cantonese"
"3008708294","demille2018worldwide","3235689533","~","2978938569","none",NA,"genetics","none","review","",NA,"In humans, decreases in late mismatch negativity (MMN) have been linked to rare genetic variants in and close to DCDC2"
"1340648396","demille2018worldwide","2978938569","~=","3940187817","none",NA,"phonetics","none","review","",NA,"MMN is an index of successful discrimination between speech sounds"
"793758760","demille2018worldwide","1492644224",">","1163238480","neg",NA,"phonetics","none","hypothesis","",NA,"This suggests that for Australian Aboriginal language, a constrained phonemic inventory was an adaptation in response to the effect of COM."
